id,image_path,question,ground_truth,prediction,correct
41,/home/nips25/vqa/data/result_v3/pan/pan_0/render_x135_y0_z240.png,"Which primitive is related to 'Place Pan on Heat Source' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-x], axis[+z], point[39][37], axis[-z]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+z], axis[+z],True
42,/home/nips25/vqa/data/result_v3/spoon/spoon_17/render_x135_y0_z300.png,"What type of primitive is axis[+z] used as in the bowl section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Functional Axis, Axis[+z],False
43,/home/nips25/vqa/data/result_v3/scissors/scissors_3/render_x90_y0_z90.png,"Which primitive is related to 'Position Scissors at Package Seal' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[9], point[18], point[10], point[15]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[15]," [point[15], point[18], point[10], point[9]]",True
44,/home/nips25/vqa/data/result_v3/spoon/spoon_21/render_x135_y0_z120.png,"Which task is associated with point[5] in bowl?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Grasp Spoon, Measure Ingredient, Scoop Food or Liquid, Serve Food, Stir Mixture]
Answer strictly from the provided options. Do not add any explanations or additional text.",Stir Mixture, Serve Food,False
45,/home/nips25/vqa/data/result_v3/pan/pan_21/render_x135_y0_z240.png,"Which primitive is related to 'Fry Ingredients' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], axis[+y], point[6][18], axis[+z]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+y], [axis[+z]],False
46,/home/nips25/vqa/data/result_v3/mug/mug_11/render_x135_y0_z120.png,"Which task is associated with point[39] in body?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Mug with Cup Opening, Fill with Water, Grasp Mug, Pour Liquid, Upright Mug on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Mug, Align Mug with Cup Opening,False
47,/home/nips25/vqa/data/result_v3/kettle/kettle_21/render_x135_y0_z240.png,"Which primitive is related to 'Pour Liquid' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], axis[-y], axis[-z], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[+x], axis[+z],False
48,/home/nips25/vqa/data/result_v3/kettle/kettle_5/render_x135_y0_z60.png,"Which primitive is related to 'Grasp Kettle' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], point[54][24], axis[-z], point[48][24]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[-z]," [axis[+x], point[54][24], axis[-z], point[48][24]]",True
49,/home/nips25/vqa/data/result_v3/scissors/scissors_1/render_x135_y0_z240.png,"Which task is associated with point[14] in blade?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Blades with Fabric, Align Blades with Hair Section, Align Blades with Paper, Cut Through Package, Cut the Hair, Cut the Paper, Grasp Scissors, Position Blade Tip on Package Seal, Trim the Fabric]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Blades with Paper, Align Blades with Fabric, Position Blade Tip on Package Seal, Align Blades with Hair Section", Cut the Hair,False
50,/home/nips25/vqa/data/result_v3/pan/pan_8/render_x135_y0_z300.png,"What type of primitive is axis[+x] used as in the base section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Primary Axis, Axis[+x],False
51,/home/nips25/vqa/data/result_v3/kettle/kettle_4/render_x135_y0_z120.png,"What type of primitive is axis[-z] used as in the lid section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
52,/home/nips25/vqa/data/result_v3/alcohol/alcohol_7/render_x135_y0_z120.png,"Which primitive is related to 'Grasp Bottle' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[7], point[33], point[9], point[27]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[7]," [point[15], point[33], point[9], point[27]]",False
53,/home/nips25/vqa/data/result_v3/scissors/scissors_13/render_x135_y0_z300.png,"Which primitive is related to 'Align Scissors with Hair' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[19], point[9], point[12], point[13]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[13]," [point[19], point[9], point[12], point[13]]",True
54,/home/nips25/vqa/data/result_v3/alcohol/alcohol_0/render_x135_y0_z60.png,"What type of primitive is axis[-z] used as in the neck section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis[-z],False
55,/home/nips25/vqa/data/result_v3/kettle/kettle_10/render_x135_y0_z300.png,"What type of primitive is point[27] used as in the body section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Anchor Point, Grasp Point, Actuation Point, Hinge Point]
Answer strictly from the provided options. Do not add any explanations or additional text.",Grasp Point, Anchor Point,False
56,/home/nips25/vqa/data/result_v3/kettle/kettle_2/render_x90_y0_z180.png,"Which primitive is related to 'Grasp Kettle' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+z], point[55][63], point[76][58], axis[+x]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[76][58]," [axis[+z], point[55][63], point[76][58], axis[+x]]",True
